id,inDegree
19445,3
9598,3
16873,3
11660,3
6954,3
6426,3
13816,3
14765,3
15611,3
19814,3
7724,3
12103,3
7124,3
20572,3
4878,3
12120,3
4784,3
3458,3
15118,3
15489,3
8390,3
4985,3
6704,3
3711,3
11872,3
13651,3
22067,3
9920,3
14226,3
14922,3
20310,3
6270,3
19829,3
5702,3
13442,3
15769,3
17572,3
2121,3
11637,3
15758,3
9179,3
7358,3
21653,3
21640,3
17205,3
4174,3
6363,3
9051,3
6183,3
13585,3
6664,3
19859,3
11581,3
12073,3
241,3
4684,3
18742,3
18781,3
17018,3
17157,3
7287,3
9778,3
19052,3
15517,3
14558,3
21637,3
5363,3
5528,3
4498,3
8802,3
12870,3
6881,3
6094,3
17403,3
9269,3
13198,3
13506,3
11064,3
12504,3
15002,3
18282,3
7009,3
19866,3
12607,3
11693,3
18357,3
12840,3
19797,3
13682,3
12273,3
12744,3
11167,3
6445,3
17261,3
15682,3
21625,3
7000,3
17052,3
13504,3
21278,3
8518,3
10558,3
14085,3
5302,3
19642,3
20783,3
9452,3
8023,3
18695,3
10036,3
13201,3
12971,3
5281,3
22163,3
20317,3
13459,3
4410,3
21464,3
18005,3
12651,3
8490,3
8549,3
6651,3
19555,3
18182,3
13221,3
12268,3
9586,3
6507,3
16088,3
12680,3
9477,3
10962,3
5366,3
13209,3
10127,3
11377,3
13759,3
17551,3
7835,3
4957,3
7439,3
14785,3
20939,3
7736,3
7538,3
5278,3
18053,3
21433,3
21463,3
7450,3
19944,3
17049,3
17777,3
19249,3
18854,3
16605,3
3421,3
8280,3
16494,3
17293,3
8295,3
21691,3
22060,3
8672,3
10559,3
9405,3
19096,3
4312,3
16662,3
16110,3
9166,3
7114,3
17027,3
19828,3
3167,3
22053,3
13559,3
11131,3
13623,3
9454,3
19791,3
16268,3
9631,3
13404,3
5929,3
10837,3
19237,3
15366,3
12104,3
5120,3
13860,3
8681,3
2045,3
12382,3
15310,3
12847,3
5253,3
10885,3
9195,3
18385,3
5911,3
20659,3
4789,3
7064,3
12720,3
18846,3
16767,3
11861,3
19662,3
9904,3
7103,3
10719,3
7854,3
11626,3
21322,3
4160,3
14727,3
8625,3
11386,3
17034,3
20181,3
17700,3
8300,3
16579,3
22434,3
19340,3
20920,3
6737,3
16674,3
11104,3
15746,3
20622,3
4998,3
15577,3
8262,3
22457,3
7938,3
7891,3
5376,3
15204,3
7807,3
14270,3
13594,3
20852,3
7846,3
7085,3
13222,3
20657,3
15715,3
16117,3
21990,3
20637,3
9977,3
20270,3
12657,3
18256,3
19425,3
16395,3
7930,3
16729,3
19994,3
11356,3
7309,3
12792,3
4815,3
6867,3
16449,3
19785,3
18351,3
5800,3
17709,3
12791,3
10403,3
19467,3
12475,3
10236,3
13199,3
5402,3
12005,3
20988,3
10328,3
5537,3
11057,3
20034,3
8224,3
8962,3
7863,3
12644,3
15669,3
21698,3
8966,3
21092,3
13722,3
17375,3
11151,3
18111,3
20968,3
12702,3
1092,3
14132,3
19009,3
8577,3
5550,3
18147,3
15846,3
22353,3
8133,3
11582,3
14939,3
20473,3
12596,3
17107,3
9969,3
8078,3
14698,3
1471,3
20494,3
12455,3
18081,3
14730,3
5006,3
17210,3
13878,3
4618,3
17793,3
17445,3
16580,3
19162,3
19880,3
21986,3
11510,3
21511,3
17564,3
16964,3
14943,3
16598,3
12979,3
17017,3
17810,3
9639,3
20241,3
12242,3
14285,3
14153,3
18901,3
8328,3
12241,3
15047,3
7711,3
21972,3
17226,3
7962,3
13614,3
14820,3
21970,3
19278,3
13407,3
20077,3
15945,3
19918,3
16215,3
15555,3
18930,3
928,3
21276,3
16333,3
22005,3
12080,3
11065,3
15609,3
14871,3
21976,3
19868,3
16798,3
10610,3
21872,3
10385,3
21943,3
8076,3
9026,3
20847,3
12040,3
19322,3
17541,3
16196,3
20585,3
11226,3
17756,3
12893,3
22148,3
13152,3
13765,3
14545,3
20109,3
11876,3
19250,3
9730,3
19314,3
13411,3
10427,3
16083,3
13931,3
8370,3
9556,3
10647,3
21651,3
11839,3
14296,3
20648,3
20350,3
15740,3
21609,3
4706,3
12755,3
15995,3
16104,3
17617,3
10089,3
11251,3
9216,3
8744,3
16135,3
8806,3
4832,3
18871,3
17679,3
21111,3
16012,3
18140,3
21380,3
9180,3
14507,3
17916,3
11731,3
18305,3
16810,3
10964,3
12604,3
22337,3
16144,3
11385,3
12391,3
19089,3
13105,3
15508,3
812,3
9466,3
19389,3
6034,3
13479,3
17722,3
5707,3
12637,3
16837,3
15795,3
15590,3
10966,3
19546,3
20686,3
18031,3
19508,3
16108,3
15551,3
22152,3
17136,3
20087,3
12876,3
18798,3
18020,3
10432,3
15526,3
6300,3
20896,3
10687,3
11019,3
5061,3
15173,3
21832,3
16675,3
16492,3
17802,3
17919,3
22306,3
10924,3
16603,3
14810,3
14268,3
20707,3
9899,3
19018,3
16817,3
17759,3
12319,3
13601,3
20356,3
19280,3
21571,3
21435,3
22260,3
17936,3
13115,3
13959,3
20583,3
15691,3
15582,3
15938,3
5961,3
10390,3
9655,3
18000,3
13983,3
21006,3
9717,3
13995,3
21137,3
14114,3
17601,3
12211,3
12973,3
14757,3
14522,3
16859,3
21080,3
11837,3
14941,3
15919,3
17539,3
18048,3
17414,3
20154,3
18531,3
13054,3
22192,3
17754,3
15546,3
9344,3
18890,3
19619,3
14424,3
11220,3
17442,3
10288,3
4752,3
16906,3
16713,3
15253,3
15542,3
21798,3
22051,3
19087,3
13793,3
15997,3
941,3
5761,3
11176,3
13050,3
21805,3
20225,3
13969,3
13220,3
17084,3
22055,3
19942,3
19294,3
14595,3
17895,3
21073,3
15711,3
21400,3
9942,3
21345,3
20329,3
13310,3
13970,3
19614,3
18458,3
19656,3
17183,3
20599,3
20190,3
14137,3
21553,3
22285,3
12267,3
21905,3
14222,3
17002,3
15869,3
13646,3
22161,3
19831,3
12508,3
10934,3
21720,3
22271,3
9460,3
9533,3
19351,3
3842,3
4054,3
14135,3
10494,3
21177,3
15038,3
12400,3
19997,3
20201,3
12378,3
16705,3
12554,3
14846,3
15019,3
21541,3
20661,3
15724,3
9908,3
21956,3
15776,3
17529,3
7116,3
17481,3
7633,3
20085,3
16237,3
17156,3
21152,3
17091,3
18908,3
19912,3
20994,3
16345,3
21973,3
17868,3
20704,3
18650,3
17854,3
19510,3
17720,3
18380,3
19676,3
22091,3
21564,3
21619,3
18212,3
15922,3
17960,3
14345,3
15817,3
17383,3
19916,3
22442,3
21107,3
17952,3
13564,3
6814,3
20428,3
22235,3
17808,3
18132,3
13588,3
20309,3
15768,3
13972,3
19318,3
14010,3
21796,3
19185,3
10817,3
16326,3
21181,3
19895,3
17278,3
15247,3
16118,3
21724,3
16049,3
17276,3
16633,3
15175,3
19313,3
19126,3
19541,3
16058,3
15080,3
17265,3
18748,3
14863,3
20960,3
21100,3
16656,3
19900,3
18248,3
21303,3
20665,3
22415,3
20979,3
19590,3
14980,3
20417,3
21201,3
20777,3
20057,3
20492,3
19622,3
18443,3
19171,3
20426,3
20519,3
18741,3
19991,3
5978,3
16037,3
19221,3
22384,3
21919,3
18142,3
18907,3
18025,3
22348,3
22462,3
12568,2
19163,2
3091,2
1677,2
1360,2
18404,2
2895,2
1642,2
15197,2
17111,2
2184,2
16538,2
19479,2
9691,2
9068,2
2989,2
13764,2
1175,2
1690,2
19392,2
2857,2
10632,2
4256,2
18944,2
13656,2
13843,2
11673,2
1951,2
2157,2
15773,2
12881,2
4117,2
16048,2
3869,2
11142,2
22288,2
6322,2
2881,2
13166,2
13612,2
9295,2
2403,2
2400,2
6252,2
21909,2
5172,2
3888,2
6136,2
16644,2
7608,2
16591,2
5025,2
1211,2
14445,2
5287,2
4277,2
7616,2
5396,2
2317,2
11856,2
1050,2
7576,2
12891,2
17932,2
2007,2
4559,2
11115,2
5400,2
6999,2
17976,2
7845,2
1540,2
14564,2
3362,2
2181,2
5581,2
463,2
9163,2
1319,2
2033,2
1052,2
17629,2
14078,2
3284,2
3636,2
12128,2
6563,2
8266,2
6070,2
6730,2
1799,2
14977,2
6298,2
4608,2
1895,2
2153,2
15277,2
9192,2
8970,2
8194,2
902,2
3519,2
4116,2
12173,2
11718,2
6864,2
1571,2
2623,2
12019,2
6144,2
13714,2
9915,2
19684,2
4574,2
3559,2
2012,2
14908,2
2294,2
9097,2
3067,2
2546,2
6146,2
1924,2
13593,2
3955,2
5909,2
8222,2
3970,2
21682,2
7426,2
395,2
4185,2
5221,2
20293,2
11133,2
20038,2
3420,2
11587,2
11195,2
5881,2
16601,2
19149,2
187,2
4758,2
22199,2
17959,2
11563,2
7401,2
8343,2
3974,2
13728,2
2738,2
4150,2
13387,2
14744,2
5244,2
11532,2
8307,2
6455,2
4193,2
13617,2
8781,2
15330,2
10626,2
5201,2
1312,2
8678,2
7343,2
3848,2
3465,2
2999,2
3156,2
10392,2
10507,2
8097,2
9376,2
3474,2
5256,2
20525,2
1535,2
2525,2
1858,2
5463,2
2334,2
3287,2
12123,2
4592,2
22290,2
3861,2
9944,2
8699,2
8244,2
7179,2
15853,2
21316,2
16205,2
370,2
6247,2
365,2
17765,2
3631,2
5211,2
6883,2
5384,2
6990,2
2354,2
5689,2
2186,2
15800,2
4456,2
2586,2
2668,2
13229,2
9101,2
9236,2
8500,2
16723,2
2573,2
3198,2
12835,2
4088,2
1124,2
20717,2
13028,2
11490,2
3607,2
2275,2
10661,2
3174,2
920,2
2418,2
4660,2
2429,2
9985,2
21165,2
2703,2
754,2
7991,2
18435,2
20887,2
18059,2
8028,2
2864,2
7910,2
4304,2
2743,2
10227,2
12156,2
6709,2
4331,2
1437,2
891,2
9690,2
8503,2
6610,2
8352,2
11629,2
14002,2
1328,2
4988,2
6379,2
1103,2
2658,2
10735,2
20205,2
3238,2
13616,2
2419,2
10215,2
2412,2
9431,2
3646,2
170,2
7049,2
4213,2
17716,2
9877,2
3251,2
738,2
21506,2
17036,2
3409,2
8637,2
20237,2
13397,2
6111,2
7510,2
10219,2
21731,2
14184,2
10442,2
2635,2
6965,2
4892,2
15539,2
11647,2
11524,2
22101,2
2496,2
405,2
1595,2
20905,2
2460,2
10272,2
6822,2
6769,2
2209,2
6973,2
511,2
3032,2
866,2
1576,2
20355,2
14057,2
12263,2
8309,2
9564,2
3518,2
9073,2
20423,2
10074,2
12118,2
8555,2
12790,2
12172,2
4812,2
1700,2
7669,2
10429,2
4722,2
12627,2
7228,2
10664,2
2506,2
2819,2
6387,2
22013,2
15121,2
3274,2
1741,2
3314,2
2413,2
1367,2
2390,2
14931,2
1582,2
6663,2
3113,2
13393,2
6638,2
3291,2
10668,2
3131,2
3780,2
13117,2
3622,2
1266,2
4887,2
1037,2
11175,2
3019,2
5170,2
3095,2
2830,2
6391,2
1666,2
9682,2
17837,2
3897,2
19765,2
9293,2
364,2
12240,2
3807,2
17102,2
7755,2
21793,2
2868,2
356,2
2286,2
6085,2
16339,2
741,2
1944,2
4085,2
15358,2
1926,2
4242,2
2958,2
1808,2
2808,2
14311,2
4893,2
1228,2
10556,2
9621,2
8693,2
9400,2
2484,2
14457,2
6568,2
7605,2
7898,2
1424,2
5543,2
4719,2
2163,2
5667,2
6624,2
11544,2
15845,2
13920,2
6532,2
3760,2
7316,2
6813,2
9824,2
6575,2
5988,2
3365,2
18291,2
3477,2
2124,2
12572,2
3237,2
16275,2
21160,2
4228,2
22468,2
1357,2
641,2
11333,2
13663,2
6943,2
9999,2
18925,2
10076,2
17109,2
14288,2
3454,2
14938,2
6523,2
3369,2
3524,2
15187,2
1866,2
4040,2
10881,2
18720,2
9240,2
9225,2
17877,2
8785,2
15530,2
2312,2
1812,2
3895,2
16190,2
2680,2
2190,2
7623,2
988,2
20255,2
11083,2
11357,2
13159,2
2325,2
21286,2
4342,2
13621,2
5660,2
8995,2
12012,2
1454,2
4036,2
3709,2
4021,2
1772,2
19523,2
4305,2
8501,2
13073,2
2613,2
11701,2
16916,2
17775,2
8397,2
3719,2
2359,2
17738,2
7375,2
13186,2
18676,2
7128,2
21889,2
9398,2
6553,2
9354,2
19981,2
4833,2
1189,2
10100,2
15940,2
3663,2
2809,2
16657,2
21318,2
22283,2
14930,2
4426,2
22419,2
4759,2
4048,2
8757,2
1672,2
4598,2
21485,2
5163,2
17905,2
5223,2
9640,2
2788,2
12146,2
9684,2
1245,2
11741,2
6167,2
4457,2
3184,2
14548,2
4544,2
2539,2
9425,2
4433,2
22255,2
5659,2
13890,2
3672,2
21432,2
11725,2
1468,2
12377,2
11211,2
13032,2
2965,2
9268,2
4604,2
5162,2
9551,2
2734,2
2389,2
17188,2
560,2
2960,2
1248,2
9475,2
3710,2
1035,2
2564,2
2904,2
6866,2
2468,2
6805,2
1001,2
14384,2
4203,2
9991,2
3599,2
6958,2
11244,2
3052,2
3416,2
3674,2
21765,2
829,2
16485,2
17747,2
750,2
6140,2
1337,2
3426,2
21589,2
1727,2
21565,2
6256,2
7768,2
18560,2
3576,2
16529,2
5938,2
17237,2
9215,2
8937,2
7088,2
1303,2
17908,2
1489,2
8043,2
3948,2
18874,2
5752,2
1699,2
10918,2
20982,2
967,2
11793,2
5074,2
10230,2
3380,2
3281,2
4669,2
4012,2
21501,2
11596,2
19442,2
4589,2
7982,2
6251,2
3504,2
6275,2
4452,2
1369,2
1635,2
3573,2
14695,2
22359,2
12210,2
18896,2
9088,2
4904,2
1980,2
10642,2
1658,2
22456,2
1408,2
12369,2
3215,2
3230,2
899,2
8723,2
1847,2
8939,2
19872,2
9500,2
3949,2
524,2
15925,2
20408,2
9184,2
916,2
6488,2
3492,2
4177,2
4334,2
272,2
18865,2
16568,2
17152,2
17661,2
6057,2
6291,2
6659,2
2917,2
1600,2
8616,2
5450,2
11577,2
603,2
7529,2
17734,2
13921,2
2237,2
7007,2
10883,2
6009,2
15324,2
5728,2
10922,2
8566,2
4137,2
13451,2
12167,2
18391,2
8458,2
672,2
3075,2
4827,2
7780,2
12950,2
955,2
9597,2
6021,2
410,2
679,2
17630,2
21574,2
20749,2
7923,2
6976,2
6845,2
2023,2
18766,2
2823,2
4276,2
6967,2
18383,2
14952,2
20220,2
1938,2
17418,2
5362,2
10518,2
1318,2
8185,2
3739,2
17896,2
4230,2
15377,2
7568,2
17453,2
3890,2
5435,2
1359,2
3718,2
20614,2
12709,2
2166,2
2725,2
767,2
21218,2
5389,2
3525,2
6245,2
8427,2
18186,2
3053,2
5312,2
1914,2
6386,2
6573,2
4919,2
3213,2
2337,2
1226,2
1177,2
20268,2
9872,2
3707,2
1907,2
6992,2
5351,2
8670,2
759,2
11705,2
7712,2
12828,2
10197,2
21300,2
4918,2
5731,2
13281,2
1621,2
8607,2
9600,2
3694,2
4829,2
13051,2
7770,2
4194,2
7073,2
5849,2
14882,2
6109,2
12858,2
10942,2
3775,2
1500,2
2372,2
723,2
3397,2
6539,2
11580,2
2167,2
10859,2
3638,2
21420,2
16232,2
8674,2
4285,2
10766,2
20184,2
1389,2
7535,2
10705,2
7940,2
7601,2
16187,2
8917,2
7263,2
14331,2
4169,2
8140,2
5791,2
4911,2
1660,2
14829,2
8547,2
18411,2
10460,2
12231,2
9789,2
6711,2
8005,2
4888,2
3354,2
10255,2
1713,2
8270,2
2094,2
12639,2
7773,2
3404,2
13510,2
5694,2
4398,2
2756,2
17608,2
13006,2
21022,2
8044,2
18562,2
15618,2
7788,2
5128,2
2388,2
770,2
7651,2
6002,2
18800,2
4449,2
1094,2
1270,2
8878,2
1904,2
8521,2
15471,2
5062,2
1351,2
873,2
4205,2
1195,2
9168,2
8649,2
6047,2
1111,2
16592,2
19468,2
5298,2
11873,2
5480,2
21493,2
1834,2
11862,2
14103,2
11604,2
3629,2
1539,2
1139,2
1184,2
10638,2
10892,2
4133,2
1142,2
522,2
7853,2
13879,2
10711,2
10854,2
6727,2
3730,2
15207,2
3479,2
14781,2
11779,2
4876,2
3830,2
2327,2
4320,2
7726,2
6774,2
3496,2
7453,2
15214,2
2978,2
5856,2
19966,2
13683,2
1692,2
2783,2
6786,2
9328,2
20110,2
11573,2
7222,2
1929,2
2126,2
6775,2
11312,2
572,2
20437,2
9023,2
13938,2
2431,2
3743,2
3788,2
20702,2
11042,2
3289,2
14432,2
3720,2
4388,2
16847,2
17178,2
8655,2
2753,2
7323,2
458,2
2218,2
17189,2
14535,2
526,2
14340,2
5983,2
5295,2
2782,2
13502,2
9458,2
10156,2
19845,2
15921,2
2517,2
6856,2
13832,2
7146,2
8887,2
6319,2
10620,2
5741,2
11638,2
7872,2
9954,2
19259,2
19143,2
2549,2
6044,2
6678,2
2355,2
11037,2
6809,2
4603,2
3200,2
8264,2
14786,2
12493,2
10473,2
3352,2
10655,2
11450,2
14813,2
10715,2
3311,2
4051,2
21060,2
17524,2
11206,2
12888,2
21876,2
3326,2
8945,2
4970,2
8782,2
8776,2
16185,2
21379,2
3823,2
10534,2
15994,2
4358,2
21009,2
21515,2
6761,2
14182,2
17199,2
11097,2
10327,2
9132,2
14574,2
15545,2
3196,2
12389,2
3306,2
9584,2
4307,2
6326,2
5104,2
8314,2
15054,2
16931,2
12754,2
5520,2
19391,2
4125,2
10450,2
10709,2
4487,2
8944,2
3853,2
20553,2
2491,2
18632,2
6713,2
9413,2
5080,2
5127,2
13615,2
4143,2
4501,2
13498,2
9130,2
7238,2
21340,2
2360,2
18834,2
11311,2
8553,2
11060,2
8111,2
7856,2
5405,2
5685,2
2979,2
1891,2
8118,2
4523,2
5796,2
17807,2
8229,2
4934,2
10310,2
7002,2
11949,2
8550,2
22138,2
15390,2
6854,2
7955,2
5135,2
11780,2
6241,2
12957,2
3464,2
14555,2
12345,2
14201,2
10502,2
7609,2
7727,2
3877,2
5756,2
12256,2
14994,2
14363,2
7123,2
16338,2
13811,2
8275,2
6838,2
16959,2
2394,2
5566,2
21069,2
20926,2
19056,2
10337,2
4632,2
8056,2
13570,2
7987,2
15988,2
5344,2
11997,2
7191,2
6487,2
4748,2
8688,2
3668,2
14163,2
2920,2
10218,2
2553,2
12632,2
15750,2
16833,2
6153,2
8011,2
15923,2
5608,2
18451,2
15422,2
6599,2
6565,2
15105,2
8973,2
22128,2
7790,2
21383,2
5166,2
10172,2
13687,2
20292,2
12703,2
2665,2
20690,2
5262,2
7610,2
5773,2
10278,2
6732,2
5872,2
3700,2
11300,2
4785,2
7314,2
17119,2
8643,2
8198,2
20679,2
11249,2
10159,2
9803,2
10150,2
5824,2
9093,2
8994,2
6583,2
6506,2
3619,2
19615,2
5265,2
10601,2
15741,2
14700,2
17041,2
2883,2
21158,2
14289,2
6019,2
2619,2
4726,2
7507,2
10071,2
11429,2
7008,2
19737,2
22339,2
15860,2
15013,2
7829,2
21283,2
19784,2
7914,2
9008,2
17829,2
8359,2
7053,2
3456,2
6623,2
5018,2
8931,2
11711,2
13909,2
3543,2
13542,2
5609,2
18620,2
4674,2
2646,2
4640,2
8107,2
6628,2
5902,2
18490,2
8863,2
11335,2
13107,2
4383,2
21169,2
6851,2
17899,2
9624,2
11554,2
10111,2
11107,2
9056,2
8971,2
16201,2
4956,2
11069,2
15866,2
19374,2
13417,2
14656,2
5688,2
12189,2
3257,2
3588,2
12436,2
18625,2
2347,2
10726,2
9281,2
8032,2
8472,2
6150,2
12357,2
8608,2
4541,2
8704,2
1561,2
9961,2
4535,2
14172,2
19184,2
2265,2
8952,2
13191,2
9693,2
2199,2
15887,2
12623,2
9796,2
8376,2
5089,2
11474,2
9312,2
5611,2
20935,2
8741,2
6257,2
7647,2
10944,2
22099,2
4381,2
10902,2
15278,2
15629,2
7277,2
22098,2
8507,2
17244,2
17085,2
20491,2
18276,2
2495,2
5401,2
12886,2
3855,2
5026,2
9391,2
8705,2
2571,2
10786,2
21401,2
3523,2
19353,2
13469,2
10316,2
11141,2
6643,2
3515,2
9411,2
5200,2
17450,2
5814,2
4386,2
19800,2
18557,2
10906,2
9468,2
6955,2
13454,2
1154,2
331,2
5437,2
18600,2
15738,2
18510,2
15498,2
14494,2
5718,2
12219,2
8414,2
7167,2
3030,2
12406,2
21258,2
7211,2
19417,2
6510,2
7336,2
1954,2
3682,2
4347,2
10549,2
8476,2
2067,2
12765,2
2727,2
18243,2
12046,2
16750,2
7814,2
7547,2
16261,2
7959,2
14711,2
14758,2
20053,2
3363,2
16231,2
19974,2
7137,2
13986,2
11668,2
9517,2
14347,2
9498,2
9835,2
7420,2
14567,2
1507,2
13580,2
9912,2
13930,2
20531,2
8339,2
3509,2
9190,2
13473,2
13531,2
6835,2
13693,2
6982,2
21714,2
6770,2
10762,2
11845,2
21875,2
3950,2
14263,2
10016,2
19400,2
9115,2
4810,2
21372,2
6059,2
10650,2
19435,2
20021,2
11305,2
16967,2
6697,2
10280,2
6143,2
19595,2
5979,2
6484,2
5645,2
17173,2
18420,2
15792,2
6736,2
16683,2
4853,2
18067,2
12577,2
3402,2
16440,2
8841,2
6877,2
15241,2
14835,2
2386,2
3613,2
17046,2
10274,2
10756,2
19401,2
16376,2
19219,2
14964,2
6801,2
18065,2
16911,2
10171,2
12428,2
7371,2
6020,2
5368,2
3653,2
15642,2
7373,2
20670,2
9742,2
11622,2
4512,2
6935,2
12201,2
2799,2
19216,2
19860,2
5134,2
11646,2
3129,2
16740,2
5273,2
9146,2
6538,2
10806,2
15550,2
6745,2
5532,2
4467,2
6541,2
4184,2
9530,2
7432,2
15651,2
3625,2
3177,2
5474,2
12060,2
11325,2
3107,2
5944,2
11740,2
18437,2
13942,2
21746,2
17000,2
3792,2
21607,2
16703,2
6408,2
4953,2
5939,2
18474,2
4030,2
6288,2
3505,2
4427,2
3920,2
9083,2
10015,2
9433,2
13592,2
7559,2
14924,2
6598,2
3304,2
19526,2
6282,2
3333,2
5894,2
3736,2
13766,2
7865,2
6061,2
17741,2
13090,2
476,2
6687,2
2892,2
14806,2
4644,2
3786,2
5331,2
8391,2
2399,2
6518,2
3693,2
8369,2
19571,2
9079,2
21124,2
18567,2
20194,2
5048,2
1702,2
5454,2
6093,2
8900,2
3907,2
7531,2
4514,2
5475,2
6097,2
10107,2
11652,2
12797,2
18019,2
7419,2
15888,2
6289,2
14489,2
4619,2
9057,2
6948,2
5145,2
7737,2
4745,2
17702,2
5595,2
13923,2
19085,2
19597,2
12716,2
15548,2
16230,2
22221,2
13974,2
4862,2
12074,2
7560,2
22036,2
3747,2
16577,2
16013,2
16281,2
15420,2
4091,2
5431,2
21358,2
7494,2
11384,2
12713,2
9772,2
7977,2
5447,2
6489,2
7679,2
15662,2
6879,2
18880,2
5729,2
9207,2
20166,2
14158,2
7207,2
14556,2
5915,2
12138,2
8801,2
7392,2
9672,2
16366,2
13023,2
17816,2
14420,2
11832,2
7953,2
15395,2
19848,2
15979,2
15681,2
19265,2
19165,2
13632,2
17917,2
16334,2
8144,2
8361,2
16150,2
10631,2
9199,2
12567,2
14431,2
21296,2
18668,2
6785,2
9122,2
3594,2
9070,2
4883,2
13136,2
19122,2
18479,2
11328,2
12821,2
9340,2
16771,2
4623,2
17466,2
10660,2
15556,2
11259,2
19282,2
10136,2
18485,2
17607,2
9440,2
4847,2
6810,2
16830,2
17218,2
20157,2
20947,2
10716,2
13148,2
8303,2
10965,2
10987,2
19932,2
18426,2
14022,2
10937,2
11400,2
14279,2
7933,2
13864,2
9020,2
11271,2
17948,2
19300,2
9474,2
9629,2
5326,2
21974,2
9100,2
7922,2
21474,2
5933,2
8323,2
13492,2
18940,2
11402,2
5236,2
4409,2
19596,2
16044,2
14645,2
11058,2
6787,2
7253,2
19717,2
7916,2
21880,2
10320,2
7353,2
13094,2
9724,2
5969,2
17853,2
14050,2
19378,2
6412,2
12923,2
10229,2
12395,2
10776,2
16156,2
8511,2
5499,2
21539,2
7481,2
6619,2
10961,2
7590,2
4530,2
20043,2
7963,2
18584,2
19951,2
5036,2
8469,2
15455,2
18399,2
14557,2
8890,2
14007,2
16773,2
11665,2
11519,2
14394,2
18265,2
7972,2
6978,2
20286,2
4448,2
13762,2
14048,2
9685,2
6060,2
5485,2
21795,2
22095,2
6841,2
14180,2
6859,2
5687,2
15028,2
15818,2
16217,2
19201,2
5328,2
21230,2
5760,2
7183,2
20975,2
21816,2
18672,2
8949,2
13192,2
18342,2
9437,2
5965,2
16134,2
9537,2
7777,2
2013,2
13481,2
10869,2
6346,2
21954,2
15901,2
7204,2
11024,2
12884,2
4107,2
5069,2
7333,2
6267,2
4458,2
20393,2
11645,2
7594,2
7110,2
14121,2
7174,2
8378,2
18263,2
18540,2
9351,2
15723,2
3462,2
14320,2
10291,2
15881,2
15486,2
9006,2
7604,2
16080,2
8009,2
16070,2
10101,2
9116,2
22155,2
4977,2
8105,2
5959,2
14195,2
8742,2
17001,2
20748,2
7449,2
18826,2
18593,2
15069,2
4595,2
14679,2
7378,2
20952,2
18209,2
22270,2
14100,2
7589,2
5859,2
4721,2
11828,2
20274,2
9820,2
18609,2
18807,2
11865,2
18095,2
4620,2
15423,2
10545,2
22455,2
6312,2
21017,2
17590,2
7621,2
17482,2
20238,2
14108,2
8116,2
14336,2
7548,2
8522,2
10209,2
6901,2
4392,2
4596,2
20449,2
18461,2
12099,2
10787,2
20081,2
13419,2
14914,2
15398,2
8227,2
8230,2
3227,2
8298,2
16584,2
19084,2
18063,2
11770,2
11540,2
13672,2
19975,2
5327,2
21762,2
20610,2
9575,2
6890,2
11752,2
13390,2
6334,2
4844,2
20652,2
9947,2
15566,2
2844,2
22169,2
20735,2
6514,2
17409,2
8701,2
6970,2
4807,2
4428,2
7486,2
16284,2
8020,2
13903,2
6650,2
21866,2
8570,2
11288,2
8225,2
9737,2
16343,2
16304,2
17290,2
13335,2
20177,2
5779,2
4344,2
16350,2
9650,2
12733,2
15956,2
4329,2
14281,2
9522,2
8364,2
6434,2
5725,2
11241,2
5704,2
14460,2
22273,2
17185,2
10052,2
19601,2
16943,2
7581,2
22047,2
8711,2
21884,2
15441,2
13147,2
15955,2
14586,2
7058,2
9011,2
15487,2
12588,2
4781,2
16897,2
20111,2
10358,2
18041,2
14775,2
12090,2
12545,2
8797,2
17971,2
11945,2
10422,2
15221,2
7583,2
15559,2
14067,2
11574,2
18233,2
7949,2
11085,2
16586,2
19921,2
18192,2
13230,2
20285,2
21839,2
6985,2
10684,2
5275,2
13704,2
6762,2
8356,2
15725,2
11818,2
19453,2
10758,2
10146,2
12712,2
13078,2
14684,2
12584,2
16468,2
8412,2
18802,2
18344,2
19015,2
13057,2
12026,2
15331,2
13146,2
7792,2
21834,2
21359,2
5798,2
1482,2
5770,2
13236,2
10990,2
14742,2
21265,2
17388,2
17267,2
15325,2
21502,2
17672,2
18130,2
7620,2
12301,2
11081,2
11918,2
18726,2
13089,2
12509,2
19409,2
17836,2
14725,2
12289,2
16764,2
11120,2
17519,2
13330,2
14062,2
18752,2
8416,2
17021,2
10270,2
9158,2
9043,2
10986,2
10513,2
19410,2
12487,2
22205,2
5827,2
11374,2
9607,2
11706,2
12059,2
13034,2
8276,2
1474,2
19549,2
22322,2
13251,2
10478,2
10148,2
17430,2
9802,2
15499,2
7178,2
7720,2
14376,2
8403,2
8897,2
21331,2
8008,2
21825,2
10248,2
20450,2
11578,2
5886,2
8003,2
13301,2
5130,2
19976,2
12093,2
13605,2
7652,2
8909,2
12008,2
17736,2
7399,2
7906,2
8110,2
21116,2
18669,2
12362,2
10561,2
14708,2
13065,2
8203,2
22454,2
21906,2
12700,2
16894,2
7686,2
7752,2
14051,2
14932,2
15977,2
16632,2
10096,2
21220,2
9854,2
13271,2
2952,2
9688,2
10623,2
22131,2
9016,2
12691,2
18160,2
22335,2
6897,2
11477,2
10300,2
4740,2
20709,2
6752,2
9828,2
21448,2
15233,2
22077,2
13457,2
8997,2
7403,2
12916,2
17824,2
15504,2
8085,2
15306,2
5179,2
17097,2
10595,2
19592,2
11661,2
